timestamp,station,pm25,pm10,so2,no2,co,o3,temp,pres,dewp,rain,wnd_dir,wnd_spd,pm25_missing,pm10_missing,so2_missing,no2_missing,co_missing,o3_missing,temp_missing,pres_missing,dewp_missing,rain_missing,wnd_spd_missing
2013-05-14 20:00:00,Nongzhanguan,28.0,107.0,5.0,60.0,500.0,102.0,25.4,1006.1,2.7,0.0,WSW,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 20:00:00,Shunyi,41.0,98.0,7.0,71.0,500.0,69.0,20.7,1006.7,6.2,0.0,WSW,0.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 20:00:00,Tiantan,45.0,114.0,5.0,31.0,800.0,108.0,25.4,1006.1,2.7,0.0,WSW,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 20:00:00,Wanliu,50.0,111.0,3.0,64.0,600.0,43.2684,21.3,1004.9,10.5,0.0,SSW,0.6,0,0,0,0,1,0,0,0,0,0,0
2013-05-14 20:00:00,Wanshouxigong,42.0,136.0,7.0,49.0,600.0,91.0,21.8,1003.7,6.8,0.0,SW,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Aotizhongxin,33.0,119.0,14.0,63.0,500.0,105.0,19.5,1005.3,12.0,0.0,W,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Changping,160.0,90.0,4.0,50.0,500.0,89.0,22.9,1002.2,2.9,0.0,NNW,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Dingling,27.0,83.0,3.0,14.0,300.0,96.0,22.9,1002.2,2.9,0.0,NNW,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Dongsi,50.0,129.0,6.0,45.0,600.0,130.0,23.4,1006.7,3.8,0.0,WNW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Guanyuan,34.0,104.0,8.0,66.0,500.0,119.0,19.5,1005.3,12.0,0.0,W,0.9,0,0,0,0,1,0,0,0,0,0,0
2013-05-14 21:00:00,Gucheng,54.0,170.0,18.0,78.0,600.0,88.0,21.5,1003.2,6.6,0.0,W,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,20.3,1002.6,3.1,0.0,SE,1.8,1,1,1,1,1,1,0,0,0,0,0
2013-05-14 21:00:00,Nongzhanguan,33.0,109.0,6.0,65.0,600.0,108.0,23.4,1006.7,3.8,0.0,WNW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Shunyi,57.0,119.0,6.0,129.0,600.0,17.0,21.5,1007.6,5.8,0.0,NE,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Tiantan,38.0,122.0,6.0,38.0,500.0,95.0,23.4,1006.7,3.8,0.0,WNW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 21:00:00,Wanliu,53.0,123.0,3.0,71.0,600.0,9.639,19.5,1005.3,12.0,0.0,W,0.9,0,0,0,0,1,0,0,0,0,0,0
2013-05-14 21:00:00,Wanshouxigong,49.0,219.0,10.0,55.0,700.0,69.0,19.7,1004.1,8.7,0.0,WNW,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Aotizhongxin,36.0,106.0,16.0,71.0,600.0,91.0,18.3,1006.0,11.1,0.0,W,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Changping,81.0,74.0,3.0,27.0,300.0,92.0,20.8,1002.9,3.0,0.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Dingling,30.0,70.0,3.0,12.0,300.0,92.0,20.8,1002.9,3.0,0.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Dongsi,60.0,121.0,7.0,63.0,800.0,104.0,22.0,1007.5,4.5,0.0,ENE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Guanyuan,42.0,107.0,11.0,104.0,500.0,66.0,18.3,1006.0,11.1,0.0,W,0.0,0,0,0,0,1,0,0,0,0,0,0
2013-05-14 22:00:00,Gucheng,70.0,203.0,19.0,102.0,900.0,48.0,20.4,1003.8,5.6,0.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,18.6,1003.4,4.4,0.0,WNW,1.6,1,1,1,1,1,1,0,0,0,0,0
2013-05-14 22:00:00,Nongzhanguan,29.0,81.0,6.0,64.0,600.0,103.0,22.0,1007.5,4.5,0.0,ENE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Shunyi,71.0,160.0,7.0,119.0,700.0,13.0,21.8,1008.5,6.5,0.0,NNE,2.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Tiantan,40.0,87.0,6.0,62.0,600.0,59.0,22.0,1007.5,4.5,0.0,ENE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 22:00:00,Wanliu,64.0,123.0,3.0,71.0,600.0,9.639,18.3,1006.0,11.1,0.0,W,0.0,0,0,0,0,1,1,0,0,0,0,0
2013-05-14 22:00:00,Wanshouxigong,58.0,113.0,10.0,90.0,900.0,21.0,18.9,1004.8,7.6,0.0,W,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Aotizhongxin,38.0,112.0,18.0,80.0,700.0,65.0,19.4,1006.9,7.5,0.0,NE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Changping,47.0,74.0,3.0,32.0,300.0,82.0,20.6,1003.9,3.8,0.0,W,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Dingling,19.0,71.0,3.0,9.0,300.0,92.0,20.6,1003.9,3.8,0.0,W,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Dongsi,59.0,121.0,7.0,106.0,1000.0,55.0,20.6,1008.7,5.8,0.0,NE,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Guanyuan,41.0,109.0,12.0,122.0,500.0,31.0,19.4,1006.9,7.5,0.0,NE,1.0,0,0,0,0,1,0,0,0,0,0,0
2013-05-14 23:00:00,Gucheng,85.0,267.0,18.0,129.0,1200.0,19.0,20.2,1004.7,6.9,0.0,ENE,0.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,17.0,1004.2,4.3,0.0,N,1.2,1,1,1,1,1,1,0,0,0,0,0
2013-05-14 23:00:00,Nongzhanguan,36.0,94.0,7.0,128.0,900.0,41.0,20.6,1008.7,5.8,0.0,NE,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Shunyi,66.0,212.0,11.0,72.0,600.0,38.0,20.2,1009.3,6.9,0.0,W,0.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Tiantan,42.0,130.0,6.0,69.0,700.0,35.0,20.6,1008.7,5.8,0.0,NE,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-14 23:00:00,Wanliu,79.0,162.0,3.0,90.0,600.0,9.639,19.4,1006.9,7.5,0.0,NE,1.0,0,0,0,0,1,1,0,0,0,0,0
2013-05-14 23:00:00,Wanshouxigong,54.0,130.0,9.0,70.0,900.0,29.0,19.0,1005.7,7.1,0.0,NE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Aotizhongxin,53.0,177.0,22.0,132.0,800.0,8.0,17.9,1007.8,9.3,0.0,NE,0.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Changping,34.0,71.0,3.0,30.0,300.0,84.0,19.3,1004.6,3.0,0.0,WSW,1.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Dingling,27.0,62.0,3.0,11.0,200.0,92.0,19.3,1004.6,3.0,0.0,WSW,1.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Dongsi,77.0,165.0,13.0,140.0,1300.0,21.0,18.4,1009.2,6.9,0.0,E,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Guanyuan,49.0,139.0,14.0,143.0,500.0,10.0,17.9,1007.8,9.3,0.0,NE,0.7,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 00:00:00,Gucheng,50.0,124.0,14.0,78.0,600.0,64.0,19.4,1005.5,6.5,0.0,E,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,17.7,1004.5,1.6,0.0,SSE,1.2,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 00:00:00,Nongzhanguan,50.0,129.0,11.0,155.0,1000.0,6.0,18.4,1009.2,6.9,0.0,E,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Shunyi,50.0,182.0,12.0,46.0,500.0,66.0,19.4,1009.8,2.7,0.0,NE,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Tiantan,56.0,113.0,9.0,105.0,1100.0,5.0,18.4,1009.2,6.9,0.0,E,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 00:00:00,Wanliu,65.0,141.0,3.0,101.0,600.0,9.639,17.9,1007.8,9.3,0.0,NE,0.7,0,0,0,0,1,1,0,0,0,0,0
2013-05-15 00:00:00,Wanshouxigong,50.0,130.0,12.0,87.0,900.0,13.0,19.8,1006.4,6.9,0.0,SSE,0.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Aotizhongxin,68.0,211.0,27.0,130.0,700.0,2.0,16.9,1008.3,8.1,0.0,NE,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Changping,30.0,39.0,3.0,25.0,300.0,84.0,18.7,1005.2,2.1,0.0,NNW,1.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Dingling,24.0,61.0,3.0,9.0,200.0,82.0,18.7,1005.2,2.1,0.0,NNW,1.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Dongsi,72.0,156.0,12.0,129.0,900.0,18.0,17.9,1009.9,6.7,0.0,ENE,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Guanyuan,51.0,144.0,13.0,142.0,100.0,4.0,16.9,1008.3,8.1,0.0,NE,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Gucheng,44.0,147.0,10.0,90.0,600.0,47.0,21.2,1006.1,2.4,0.0,N,0.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,18.5,1005.1,1.9,0.0,NW,1.6,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 01:00:00,Nongzhanguan,57.0,147.0,14.0,152.0,900.0,2.0,17.9,1009.9,6.7,0.0,ENE,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Shunyi,52.0,123.0,8.0,62.0,500.0,40.0,16.9,1010.5,3.9,0.0,NE,0.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Tiantan,50.0,96.0,10.0,113.0,1000.0,7.0,17.9,1009.9,6.7,0.0,ENE,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 01:00:00,Wanliu,82.0,165.0,3.0,111.0,600.0,9.639,16.9,1008.3,8.1,0.0,NE,0.5,0,0,0,0,1,1,0,0,0,0,0
2013-05-15 01:00:00,Wanshouxigong,45.0,181.0,12.0,104.0,1000.0,2.0,21.3,1007.0,4.8,0.0,ENE,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Aotizhongxin,69.0,136.0,21.0,101.0,400.0,6.0,16.0,1008.8,7.2,0.0,NNE,0.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Changping,45.0,109.0,8.0,98.0,500.0,12.0,17.7,1005.6,1.2,0.0,ENE,0.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Dingling,21.0,50.0,3.0,4.0,100.0,77.0,17.7,1005.6,1.2,0.0,ENE,0.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Dongsi,55.0,87.0,8.0,80.0,600.0,40.0,16.5,1010.6,6.0,0.0,ENE,1.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Guanyuan,45.0,107.0,12.0,119.0,100.0,13.0,16.0,1008.8,7.2,0.0,NNE,0.4,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 02:00:00,Gucheng,48.0,96.0,10.0,103.0,600.0,25.0,21.3,1006.6,1.5,0.0,NE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,17.6,1005.8,1.1,0.0,SSW,0.9,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 02:00:00,Nongzhanguan,48.0,122.0,14.0,134.0,700.0,2.0,16.5,1010.6,6.0,0.0,ENE,1.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Shunyi,31.0,84.0,3.0,35.0,300.0,62.0,15.4,1011.2,6.4,0.0,WSW,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Tiantan,35.0,51.0,8.0,54.0,500.0,50.0,16.5,1010.6,6.0,0.0,ENE,1.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 02:00:00,Wanliu,84.0,166.0,3.0,112.0,600.0,9.639,16.0,1008.8,7.2,0.0,NNE,0.4,0,0,0,0,1,1,0,0,0,0,0
2013-05-15 02:00:00,Wanshouxigong,42.0,181.0,12.0,77.0,800.0,15.0,18.8,1007.4,4.9,0.0,NNE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Aotizhongxin,33.0,109.0,17.0,80.0,300.0,16.0,15.9,1009.5,7.1,0.0,NE,0.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Changping,30.0,40.0,6.0,67.0,400.0,28.0,17.8,1006.4,0.4,0.0,ESE,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Dingling,17.0,51.0,3.0,2.0,100.0,75.0,17.8,1006.4,0.4,0.0,ESE,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Dongsi,37.0,51.0,5.0,44.0,400.0,64.0,17.4,1011.2,7.4,0.0,E,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Guanyuan,20.0,45.0,7.0,61.0,100.0,52.0,15.9,1009.5,7.1,0.0,NE,0.7,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 03:00:00,Gucheng,43.0,63.0,8.0,58.0,400.0,51.0,20.6,1007.2,0.9,0.0,N,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,15.3,1006.2,2.4,0.0,WSW,1.0,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 03:00:00,Nongzhanguan,28.0,72.0,10.0,110.0,500.0,5.0,17.4,1011.2,7.4,0.0,E,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Shunyi,23.0,43.0,3.0,29.0,300.0,61.0,14.5,1011.8,6.1,0.0,S,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Tiantan,21.0,36.0,4.0,20.0,300.0,75.0,17.4,1011.2,7.4,0.0,E,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 03:00:00,Wanliu,67.0,163.0,4.0,111.0,600.0,9.639,15.9,1009.5,7.1,0.0,NE,0.7,0,0,0,0,1,1,0,0,0,0,0
2013-05-15 03:00:00,Wanshouxigong,97.0,97.0,8.0,30.0,400.0,52.0,20.2,1008.2,3.0,0.0,ENE,0.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Aotizhongxin,40.0,117.0,23.0,89.0,400.0,2.0,15.4,1010.4,8.2,0.0,NE,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Changping,23.0,40.0,3.0,23.0,200.0,59.0,16.2,1007.3,2.6,0.0,ESE,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Dingling,24.0,60.0,3.0,2.0,100.0,78.0,16.2,1007.3,2.6,0.0,ESE,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Dongsi,53.0,174.0,33.0,84.0,1200.0,27.0,15.2,1012.0,7.2,0.0,E,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Guanyuan,18.0,61.0,12.0,72.0,100.0,38.0,15.4,1010.4,8.2,0.0,NE,0.8,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 04:00:00,Gucheng,40.0,77.0,7.0,56.0,300.0,48.0,19.4,1008.1,2.3,0.0,NE,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,13.3,1007.0,3.4,0.0,W,1.6,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 04:00:00,Nongzhanguan,51.0,169.0,24.0,114.0,1300.0,2.0,15.2,1012.0,7.2,0.0,E,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Shunyi,48.0,101.0,22.0,71.0,1399.0,26.0,16.6,1012.7,7.5,0.0,SSE,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Tiantan,39.0,203.0,33.0,61.0,1100.0,34.0,15.2,1012.0,7.2,0.0,E,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 04:00:00,Wanliu,60.0,109.0,4.0,111.0,600.0,9.639,15.4,1010.4,8.2,0.0,NE,0.8,0,0,0,0,1,1,0,0,0,0,0
2013-05-15 04:00:00,Wanshouxigong,67.0,171.0,12.0,44.0,700.0,35.0,18.9,1009.0,7.3,0.0,ENE,1.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Aotizhongxin,82.0,235.0,62.0,108.0,2700.0,2.0,15.9,1011.0,9.8,0.0,NE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Changping,16.0,40.0,3.0,21.0,200.0,64.0,17.1,1007.9,1.1,0.0,ESE,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Dingling,27.0,61.0,3.0,6.0,100.0,67.0,17.1,1007.9,1.1,0.0,ESE,1.3,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 05:00:00,Dongsi,90.0,249.0,129.0,98.0,2899.0,24.0,16.3,1012.7,7.8,0.0,E,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Guanyuan,71.0,201.0,85.0,109.0,1700.0,13.0,15.9,1011.0,9.8,0.0,NE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Gucheng,25.0,57.0,6.0,42.0,300.0,60.0,18.7,1009.0,5.5,0.0,WSW,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,15.0,1008.2,3.8,0.0,WNW,2.9,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 05:00:00,Nongzhanguan,91.0,207.0,65.0,110.0,2799.0,3.0,16.3,1012.7,7.8,0.0,E,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Shunyi,107.0,192.0,111.0,106.0,3899.0,15.0,16.6,1013.4,9.0,0.0,N,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Tiantan,82.0,242.0,109.0,85.0,3299.0,14.0,16.3,1012.7,7.8,0.0,E,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 05:00:00,Wanliu,72.0,131.0,5.0,104.0,600.0,9.639,15.9,1011.0,9.8,0.0,NE,0.9,0,0,0,0,1,1,0,0,0,0,0
2013-05-15 05:00:00,Wanshouxigong,83.0,264.0,49.0,81.0,3100.0,6.0,19.3,1009.9,8.0,0.0,W,1.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Aotizhongxin,96.0,227.0,126.0,96.0,3200.0,13.0,19.0,1012.0,7.4,0.0,ENE,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Changping,14.0,63.0,4.0,41.0,300.0,38.0,19.3,1008.9,5.4,0.0,SW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Dingling,25.0,20.0,3.0,8.0,100.0,55.0,19.3,1008.9,5.4,0.0,SW,1.0,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 06:00:00,Dongsi,125.0,250.0,148.0,95.0,3399.0,32.0,20.1,1013.5,4.9,0.0,ESE,2.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Guanyuan,91.0,214.0,136.0,103.0,2299.0,20.0,19.0,1012.0,7.4,0.0,ENE,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Gucheng,56.0,232.0,51.0,94.0,1300.0,14.0,20.2,1009.7,5.8,0.0,E,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,17.9,1008.8,6.1,0.0,WNW,1.8,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 06:00:00,Nongzhanguan,97.0,202.0,98.0,104.0,3299.0,7.0,20.1,1013.5,4.9,0.0,ESE,2.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Shunyi,124.0,273.0,167.0,104.0,4700.0,20.0,20.0,1014.1,5.6,0.0,E,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Tiantan,87.0,227.0,136.0,71.0,3100.0,34.0,20.1,1013.5,4.9,0.0,ESE,2.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 06:00:00,Wanliu,104.0,198.0,6.0,106.0,600.0,9.639,19.0,1012.0,7.4,0.0,ENE,0.6,0,0,0,0,1,1,0,0,0,0,0
2013-05-15 06:00:00,Wanshouxigong,92.0,129.0,92.0,74.0,3299.0,15.0,20.8,1010.8,3.9,0.0,ENE,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Aotizhongxin,103.0,264.0,175.0,97.0,3299.0,24.0,21.2,1013.0,8.1,0.0,SSE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Changping,32.0,97.0,24.0,48.0,700.0,30.0,20.3,1009.8,5.5,0.0,WNW,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Dingling,38.0,44.0,3.0,17.0,100.0,47.0,20.3,1009.8,5.5,0.0,WNW,1.1,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 07:00:00,Dongsi,149.0,240.0,157.0,93.0,3700.0,47.0,21.7,1014.4,4.7,0.0,SE,3.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Guanyuan,100.0,242.0,155.0,102.0,2600.0,35.0,21.2,1013.0,8.1,0.0,SSE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Gucheng,89.0,239.0,115.0,101.0,2399.0,23.0,21.9,1010.8,5.3,0.0,E,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,20.0,1009.4,6.3,0.0,SW,1.6,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 07:00:00,Nongzhanguan,124.0,254.0,160.0,113.0,4000.0,11.0,21.7,1014.4,4.7,0.0,SE,3.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Shunyi,117.0,297.0,153.0,88.0,3600.0,28.0,21.9,1014.8,5.7,0.0,SE,1.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Tiantan,89.0,209.0,142.0,74.0,3600.0,41.0,21.7,1014.4,4.7,0.0,SE,3.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 07:00:00,Wanliu,121.0,211.0,13.0,108.0,600.0,0.4284,21.2,1013.0,8.1,0.0,SSE,0.9,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 07:00:00,Wanshouxigong,108.0,161.0,119.0,77.0,3500.0,23.0,21.9,1011.8,4.4,0.0,ENE,2.7,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Aotizhongxin,85.0,218.0,148.0,84.0,2600.0,41.0,22.5,1013.1,7.8,0.0,SSW,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Changping,65.0,150.0,58.0,81.0,1399.0,13.0,22.3,1009.9,4.8,0.0,E,0.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Dingling,44.0,95.0,26.0,47.0,100.0,32.0,22.3,1009.9,4.8,0.0,E,0.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Dongsi,169.0,195.0,103.0,66.0,2500.0,71.0,22.5,1014.6,5.0,0.0,S,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Guanyuan,68.0,178.0,110.0,80.0,1700.0,62.0,22.5,1013.1,7.8,0.0,SSW,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Gucheng,99.0,247.0,119.0,101.0,2700.0,38.0,22.7,1010.9,5.1,0.0,SE,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Huairou,130.0,255.0,27.0,50.0,900.0,278.0,21.8,1009.6,4.8,0.0,W,1.7,1,1,1,1,1,1,0,0,0,0,0
2013-05-15 08:00:00,Nongzhanguan,70.0,178.0,113.0,70.0,2399.0,56.0,22.5,1014.6,5.0,0.0,S,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Shunyi,97.0,285.0,123.0,70.0,2899.0,49.0,23.2,1015.3,6.0,0.0,SSE,2.0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Tiantan,68.0,229.0,103.0,54.0,2500.0,61.0,22.5,1014.6,5.0,0.0,S,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 08:00:00,Wanliu,115.0,197.0,15.0,106.0,600.0,7.0686,22.5,1013.1,7.8,0.0,SSW,0.6,0,0,0,0,1,0,0,0,0,0,0
2013-05-15 08:00:00,Wanshouxigong,118.0,181.0,108.0,60.0,2600.0,43.0,22.7,1012.1,5.1,0.0,ENE,1.9,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 09:00:00,Aotizhongxin,60.0,166.0,107.0,67.0,1800.0,60.0,23.2,1012.8,7.7,0.0,W,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 09:00:00,Changping,101.0,171.0,120.0,80.0,2200.0,46.0,23.3,1009.6,4.7,0.0,SSW,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 09:00:00,Dingling,75.0,177.0,90.0,56.0,1100.0,66.0,23.3,1009.6,4.7,0.0,SSW,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 09:00:00,Dongsi,162.0,195.0,79.0,55.0,2100.0,78.0,23.5,1014.4,5.8,0.0,S,1.4,0,0,0,0,0,0,0,0,0,0,0
2013-05-15 09:00:00,Guanyuan,48.0,137.0,71.0,56.0,900.0,83.0,23.2,1012.8,7.7,0.0,W,1.2,0,0,0,0,0,0,0,0,0,0,0
